Sample_ID,Escapement_Y,Inc_no,Inc_distance,Inc_confidence,Reader
WR18_7210,2018,1,193.2259062,5,EC
WR18_7210,2018,2,195.5323752,5,EC
WR18_7210,2018,3,197.8388442,5,EC
WR18_7210,2018,4,200.1648265,5,EC
WR18_7210,2018,5,202.1387894,5,EC
WR18_7210,2018,6,204.6208779,5,EC
WR18_7210,2018,7,206.399708,5,EC
WR18_7210,2018,8,208.8817965,5,EC
WR18_7210,2018,9,211.754931,5,EC
WR18_7210,2018,10,213.9052938,5,EC
WR18_7210,2018,11,216.367869,5,EC
WR18_7210,2018,12,218.8694708,5,EC
WR18_7210,2018,13,221.3710726,5,EC
WR18_7210,2018,14,224.948246,5,EC
WR18_7210,2018,15,227.078315,5,EC
WR18_7210,2018,16,229.5806973,5,EC
WR18_7210,2018,17,231.7310602,5,EC
WR18_7210,2018,18,233.137577,5,EC
WR18_7210,2018,19,234.5643876,5,EC
WR18_7210,2018,20,236.3237044,5,EC
WR18_7210,2018,21,239.1578124,5,EC
WR18_7210,2018,22,240.9171292,5,EC
WR18_7210,2018,23,242.1870531,5,EC
WR18_7210,2018,24,243.9853964,5,EC
WR18_7210,2018,25,246.7999911,5,EC
WR18_7210,2018,26,248.5788213,5,EC
WR18_7210,2018,27,250.376384,5,EC
WR18_7210,2018,28,251.471469,4,EC
WR18_7210,2018,29,252.8982797,4,EC
WR18_7210,2018,30,254.8527292,4,EC
WR18_7210,2018,31,256.2795398,4,EC
WR18_7210,2018,32,257.8819699,4,EC
WR18_7210,2018,33,259.5046938,4,EC
WR18_7210,2018,34,261.4396301,4,EC
WR18_7210,2018,35,262.7103345,4,EC
WR18_7210,2018,36,264.2932513,4,EC
WR18_7210,2018,37,265.7200619,4,EC
WR18_7210,2018,38,268.3582566,4,EC
WR18_7210,2018,39,270.684239,4,EC
WR18_7210,2018,40,274.2418991,4,EC
WR18_7210,2018,41,276.0199487,4,EC
WR18_7210,2018,42,277.7987788,4,EC
WR18_7210,2018,43,280.8483133,5,EC
WR18_7210,2018,44,283.1735151,5,EC
WR18_7210,2018,45,286.3791557,5,EC
WR18_7210,2018,46,288.8612443,5,EC
WR18_7210,2018,47,291.539246,5,EC
WR18_7210,2018,48,294.0408478,5,EC
WR18_7210,2018,49,296.7188496,5,EC
WR18_7210,2018,50,299.5334443,5,EC
WR18_7210,2018,51,301.6635133,5,EC
WR18_7210,2018,52,305.7292991,5,EC
WR18_7210,2018,53,308.5829204,5,EC
WR18_7210,2018,54,310.7520159,5,EC
WR18_7210,2018,55,312.5113328,5,EC
WR18_7210,2018,56,315.7169734,5,EC
WR18_7210,2018,57,319.8217859,5,EC
WR18_7210,2018,58,322.8705399,5,EC
WR18_7210,2018,59,325.5485416,5,EC
WR18_7210,2018,60,328.5582691,5,EC
WR18_7210,2018,61,331.0403575,4,EC
WR18_7210,2018,62,333.913492,4,EC
WR18_7210,2018,63,336.7476,4,EC
WR18_7210,2018,64,339.4256018,4,EC
WR18_7210,2018,65,342.064577,4,EC
WR18_7210,2018,66,344.2336726,4,EC
WR18_7210,2018,67,346.5401416,4,EC
WR18_7210,2018,68,349.549869,5,EC
WR18_7210,2018,69,351.8758513,5,EC
WR18_7210,2018,70,354.1628071,5,EC
WR18_7210,2018,71,357.4074743,5,EC
WR18_7210,2018,72,359.3424106,5,EC
WR18_7210,2018,73,361.6879062,5,EC
WR18_7210,2018,74,363.8772956,5,EC
WR18_7210,2018,75,365.8122319,5,EC
WR18_7210,2018,76,367.7463876,5,EC
WR18_7210,2018,77,370.2292566,5,EC
WR18_7210,2018,78,372.7113451,5,EC
WR18_7210,2018,79,374.4901752,5,EC
WR18_7210,2018,80,376.464138,5,EC
WR18_7210,2018,81,378.3990743,5,EC
WR18_7210,2018,82,380.3340106,5,EC
WR18_7210,2018,83,382.4266142,5,EC
WR18_7210,2018,84,384.7908425,5,EC
WR18_7210,2018,85,387.1160443,5,EC
WR18_7210,2018,86,388.8948743,5,EC
WR18_7210,2018,87,390.6737045,5,EC
WR18_7210,2018,88,392.2956478,5,EC
WR18_7210,2018,89,394.0549646,5,EC
WR18_7210,2018,90,395.8337947,5,EC
WR18_7210,2018,91,397.6313575,5,EC
WR18_7210,2018,92,399.2150549,5,EC
WR18_7210,2018,93,401.7166567,5,EC
WR18_7210,2018,94,403.300354,5,EC
WR18_7210,2018,95,404.7466779,5,EC
WR18_7210,2018,96,407.4238991,5,EC
WR18_7210,2018,97,409.3588354,5,EC
WR18_7210,2018,98,411.6653044,5,EC
WR18_7210,2018,99,413.8156672,5,EC
WR18_7210,2018,100,415.6132301,5,EC
WR18_7210,2018,101,416.8644212,5,EC
WR18_7210,2018,102,418.4668513,5,EC
WR18_7210,2018,103,420.070062,5,EC
WR18_7210,2018,104,422.2196443,5,EC
WR18_7210,2018,105,424.0375009,5,EC
WR18_7210,2018,106,425.9724372,5,EC
WR18_7210,2018,107,427.5748673,5,EC
WR18_7210,2018,108,428.8455717,5,EC
WR18_7210,2018,109,430.4284885,5,EC
WR18_7210,2018,110,432.3642053,5,EC
WR18_7210,2018,111,434.3186549,5,EC
WR18_7210,2018,112,435.5885788,5,EC
WR18_7210,2018,113,436.8592832,5,EC
WR18_7210,2018,114,438.4617133,5,EC
WR18_7210,2018,115,440.0454106,5,EC
WR18_7210,2018,116,441.6283274,5,EC
WR18_7210,2018,117,443.0551381,5,EC
WR18_7210,2018,118,444.3258425,5,EC
WR18_7210,2018,119,446.0843787,5,EC
WR18_7210,2018,120,448.9582938,5,EC
WR18_7210,2018,121,451.4403823,5,EC
WR18_7210,2018,122,454.4110832,5,EC
WR18_7210,2018,123,457.089085,5,EC
WR18_7210,2018,124,459.7858195,5,EC
WR18_7210,2018,125,461.5646495,5,EC
WR18_7210,2018,126,463.5386124,5,EC
WR18_7210,2018,127,465.4735487,5,EC
WR18_7210,2018,128,467.6239115,5,EC
WR18_7210,2018,129,470.1645398,5,EC
WR18_7210,2018,130,472.1189894,5,EC
WR18_7210,2018,131,474.0734389,5,EC
WR18_7210,2018,132,475.8132425,5,EC
WR18_7210,2018,133,477.9440921,5,EC
WR18_7210,2018,134,480.3091009,5,EC
WR18_7210,2018,135,482.6147894,5,EC
WR18_7210,2018,136,484.8822319,5,EC
WR18_7210,2018,137,486.6805752,5,EC
WR18_7210,2018,138,488.654538,5,EC
WR18_7210,2018,139,490.5894743,5,EC
WR18_7210,2018,140,492.5634372,5,EC
WR18_7210,2018,141,494.5374,5,EC
WR18_7210,2018,142,497.3332619,5,EC
WR18_7210,2018,143,500.8706283,5,EC
WR18_7210,2018,144,503.4112566,5,EC
WR18_7210,2018,145,506.6364106,5,EC
WR18_7210,2018,146,511.6794212,5,EC
WR18_7210,2018,147,515.6858867,5,EC
WR18_7210,2018,148,518.754154,5,EC
WR18_7210,2018,149,522.9768265,5,EC
WR18_7210,2018,150,526.3776,5,EC
WR18_7210,2018,151,530.4426053,5,EC
WR18_7210,2018,152,533.6677593,5,EC
WR18_7210,2018,153,537.7530584,5,EC
WR18_7210,2018,154,541.7009841,5,EC
WR18_7210,2018,155,544.8871115,5,EC
WR18_7210,2018,156,546.6464283,5,EC
WR18_7210,2018,157,549.1480301,5,EC
WR18_7210,2018,158,552.0406779,5,EC
WR18_7210,2018,159,554.3276336,5,EC
WR18_7210,2018,160,556.7902089,5,EC
WR18_7210,2018,161,561.4031469,5,EC
WR18_7210,2018,162,564.6087876,5,EC
WR18_7210,2018,163,568.2046938,5,EC
WR18_7210,2018,164,571.4103345,5,EC
WR18_7210,2018,165,575.0062407,5,EC
WR18_7210,2018,166,578.3679876,5,EC
WR18_7210,2018,167,582.4923133,5,EC
WR18_7210,2018,168,586.2451062,5,EC
WR18_7210,2018,169,589.4499664,5,EC
WR18_7210,2018,170,593.710885,5,EC
WR18_7210,2018,171,599.0473752,5,EC
WR18_7210,2018,172,601.3530637,5,EC
WR18_7210,2018,173,605.2627434,5,EC
WR18_7210,2018,174,607.5887256,5,EC
WR18_7210,2018,175,610.2659469,5,EC
WR18_7210,2018,176,612.9244354,5,EC
WR18_7210,2018,177,615.3870106,5,EC
WR18_7210,2018,178,617.5568867,5,EC
WR18_7210,2018,179,621.0942531,5,EC
WR18_7210,2018,180,624.8080195,5,EC
WR18_7210,2018,181,628.0526867,5,EC
WR18_7210,2018,182,631.5713204,5,EC
WR18_7210,2018,183,633.8582761,5,EC
WR18_7210,2018,184,636.9460566,5,EC
WR18_7210,2018,185,638.9005062,5,EC
WR18_7210,2018,186,642.3012796,5,EC
WR18_7210,2018,187,646.4053115,5,EC
WR18_7210,2018,188,651.0377628,5,EC
WR18_7210,2018,189,654.2238902,5,EC
WR18_7210,2018,190,656.5498726,5,EC
WR18_7210,2018,191,659.1888478,5,EC
WR18_7210,2018,192,660.9668973,5,EC
WR18_7210,2018,193,663.4497664,5,EC
WR18_7210,2018,194,666.7131664,5,EC
WR18_7210,2018,195,670.2513133,5,EC
WR18_7210,2018,196,674.1602124,5,EC
WR18_7210,2018,197,675.9585557,5,EC
WR18_7210,2018,198,677.7366053,5,EC
WR18_7210,2018,199,679.3398159,5,EC
WR18_7210,2018,200,681.469885,5,EC
WR18_7210,2018,201,684.4999062,5,EC
WR18_7210,2018,202,686.8446213,5,EC
WR18_7210,2018,203,689.5031097,5,EC
WR18_7210,2018,204,691.614446,5,EC
WR18_7210,2018,205,693.7835416,5,EC
WR18_7210,2018,206,696.6371628,5,EC
WR18_7210,2018,207,698.7680124,5,EC
WR18_7210,2018,208,701.2696142,5,EC
WR18_7210,2018,209,703.7321894,5,EC
WR18_7210,2018,210,705.5305327,5,EC
WR18_7210,2018,211,707.2898495,5,EC
WR18_7468,2018,1,184.538,5,EC
WR18_7468,2018,2,186.504,5,EC
WR18_7468,2018,3,189.953,5,EC
WR18_7468,2018,4,192.471,5,EC
WR18_7468,2018,5,194.403,5,EC
WR18_7468,2018,6,197.887,5,EC
WR18_7468,2018,7,200.336,5,EC
WR18_7468,2018,8,202.302,5,EC
WR18_7468,2018,9,205.682,5,EC
WR18_7468,2018,10,208.648,5,EC
WR18_7468,2018,11,212.167,5,EC
WR18_7468,2018,12,214.616,5,EC
WR18_7468,2018,13,217.582,5,EC
WR18_7468,2018,14,219.996,5,EC
WR18_7468,2018,15,223.722,5,EC
WR18_7468,2018,16,225.722,5,EC
WR18_7468,2018,17,228.137,5,EC
WR18_7468,2018,18,231.103,5,EC
WR18_7468,2018,19,234.829,5,EC
WR18_7468,2018,20,237.83,5,EC
WR18_7468,2018,21,240.52,5,EC
WR18_7468,2018,22,243.969,5,EC
WR18_7468,2018,23,246.384,5,EC
WR18_7468,2018,24,248.833,5,EC
WR18_7468,2018,25,251.558,5,EC
WR18_7468,2018,26,254.283,5,EC
WR18_7468,2018,27,257.973,5,EC
WR18_7468,2018,28,260.905,5,EC
WR18_7468,2018,29,263.665,5,EC
WR18_7468,2018,30,267.597,5,EC
WR18_7468,2018,31,271.046,5,EC
WR18_7468,2018,32,273.702,5,EC
WR18_7468,2018,33,276.186,5,EC
WR18_7468,2018,34,279.187,5,EC
WR18_7468,2018,35,281.601,5,EC
WR18_7468,2018,36,283.567,5,EC
WR18_7468,2018,37,285.568,5,EC
WR18_7468,2018,38,287.534,5,EC
WR18_7468,2018,39,289.5,5,EC
WR18_7468,2018,40,292.19,5,EC
WR18_7468,2018,41,294.708,5,EC
WR18_7468,2018,42,297.364,5,EC
WR18_7468,2018,43,298.882,5,EC
WR18_7468,2018,44,301.538,5,EC
WR18_7468,2018,45,304.229,5,EC
WR18_7468,2018,46,306.263,5,EC
WR18_7468,2018,47,308.954,5,EC
WR18_7468,2018,48,312.162,5,EC
WR18_7468,2018,49,315.611,5,EC
WR18_7468,2018,50,318.095,5,EC
WR18_7468,2018,51,320.544,5,EC
WR18_7468,2018,52,323.476,5,EC
WR18_7504,2018,1,192.786,5,EC
WR18_7504,2018,2,196.143,5,EC
WR18_7504,2018,3,199.669,5,EC
WR18_7504,2018,4,203.467,5,EC
WR18_7504,2018,5,207.332,5,EC
WR18_7504,2018,6,211.367,5,EC
WR18_7504,2018,7,216.69,5,EC
WR18_7504,2018,8,221.504,5,EC
WR18_7504,2018,9,226.709,5,EC
WR18_7504,2018,10,233.49,5,EC
WR18_7504,2018,11,238.407,5,EC
WR18_7504,2018,12,242.831,5,EC
WR18_7504,2018,13,246.476,5,EC
WR18_7504,2018,14,250.29,5,EC
WR18_7504,2018,15,254.545,5,EC
WR18_7504,2018,16,258.461,5,EC
WR18_7504,2018,17,261.444,5,EC
WR18_7504,2018,18,265.293,5,EC
WR18_7504,2018,19,269.43,5,EC
WR18_7504,2018,20,273.685,5,EC
WR18_7504,2018,21,277.719,5,EC
WR18_7504,2018,22,280.907,5,EC
WR18_7504,2018,23,284.941,5,EC
WR18_7504,2018,24,289.874,5,EC
WR18_7504,2018,25,293.79,5,EC
WR18_7504,2018,26,297.604,5,EC
WR18_7504,2018,27,301.131,5,EC
WR18_7504,2018,28,304.267,5,EC
WR18_7504,2018,29,307.844,5,EC
WR18_7504,2018,30,310.642,5,EC
WR18_7504,2018,31,313.727,5,EC
WR18_7504,2018,32,317.643,5,EC
WR18_7504,2018,33,321.339,5,EC
WR18_7504,2018,34,325.424,5,EC
WR18_7504,2018,35,328.17,5,EC
WR18_7504,2018,36,331.476,5,EC
WR18_7504,2018,37,333.324,5,EC
WR18_7504,2018,38,335.511,5,EC
WR18_7504,2018,39,338.139,5,EC
WR18_7504,2018,40,340.766,5,EC
WR18_7504,2018,41,343.903,5,EC
WR18_7504,2018,42,347.157,5,EC
WR18_7504,2018,43,350.124,5,EC
WR18_7504,2018,44,353.769,5,EC
WR18_7504,2018,45,356.838,5,EC
WR18_7504,2018,46,360.143,5,EC
WR18_7504,2018,47,362.941,5,EC
WR18_7504,2018,48,365.959,5,EC
WR18_7504,2018,49,368.874,5,EC
WR18_7504,2018,50,371.959,4,EC
WR18_7504,2018,51,375.147,4,EC
WR18_7504,2018,52,378.775,4,EC
WR18_7504,2018,53,382.42,4,EC
WR18_7504,2018,54,386.115,4,EC
WR18_7504,2018,55,390.438,4,EC
WR18_7504,2018,56,394.642,4,EC
WR18_7504,2018,57,399.117,4,EC
WR18_7504,2018,58,402.813,4,EC
WR18_7504,2018,59,406.119,4,EC
WR18_7504,2018,60,408.916,4,EC
WR18_7504,2018,61,412.206,4,EC
WR18_7504,2018,62,415.681,4,EC
WR18_7560,2018,1,191.1067646,5,EC
WR18_7560,2018,2,194.1102478,5,EC
WR18_7560,2018,3,196.4627681,5,EC
WR18_7560,2018,4,198.9659309,5,EC
WR18_7560,2018,5,200.9188194,5,EC
WR18_7560,2018,6,202.6960885,5,EC
WR18_7560,2018,7,204.2977381,5,EC
WR18_7560,2018,8,206.0999841,5,EC
WR18_7560,2018,9,208.9536053,5,EC
WR18_7560,2018,10,210.7558513,5,EC
WR18_7560,2018,11,214.1347699,5,EC
WR18_7560,2018,12,216.9883911,5,EC
WR18_7560,2018,13,218.9654761,5,EC
WR18_7560,2018,14,221.443662,5,EC
WR18_7560,2018,15,223.9718018,5,EC
WR18_7560,2018,16,226.6498036,5,EC
WR18_7560,2018,17,229.5284017,5,EC
WR18_7560,2018,18,232.9073204,5,EC
WR18_7560,2018,19,235.3855062,5,EC
WR18_7560,2018,20,240.0663505,5,EC
WR18_7560,2018,21,242.7443522,5,EC
WR18_7560,2018,22,245.422354,5,EC
WR18_7560,2018,23,248.1261133,5,EC
WR18_7560,2018,24,251.3543894,5,EC
WR18_7560,2018,25,254.6841345,5,EC
WR18_7560,2018,26,257.5377557,5,EC
WR18_7560,2018,27,261.4435328,5,EC
WR18_7560,2018,28,263.9708921,5,EC
WR18_7560,2018,29,266.8245133,5,EC
WR18_7560,2018,30,270.4282248,5,EC
WR18_7560,2018,31,273.608108,5,EC
WR18_7560,2018,32,277.061177,5,EC
WR18_7560,2018,33,280.2894531,5,EC
WR18_7560,2018,34,283.2695204,5,EC
WR18_7560,2018,35,287.3993097,5,EC
WR18_7560,2018,36,291.3285027,5,EC
WR18_7560,2018,37,295.2342796,5,EC
WR18_7560,2018,38,297.6359734,5,EC
WR18_7560,2018,39,300.9906956,5,EC
WR18_7560,2018,40,303.4930779,5,EC
WR18_7560,2018,41,305.9720442,5,EC
WR18_7560,2018,42,308.675023,5,EC
WR18_7560,2018,43,310.9533929,5,EC
WR18_7560,2018,44,313.3301097,5,EC
WR18_7560,2018,45,315.6576531,5,EC
WR18_7560,2018,46,319.1637982,5,EC
WR18_7560,2018,47,322.0907894,5,EC
WR18_7560,2018,48,326.7466566,5,EC
WR18_7560,2018,49,330.6758495,5,EC
WR18_7560,2018,50,334.7564655,5,EC
WR18_7560,2018,51,338.0097186,5,EC
WR18_7560,2018,52,341.0139823,5,EC
WR18_7560,2018,53,343.8676035,5,EC
WR18_7560,2018,54,347.2473027,5,EC
WR18_7560,2018,55,349.7504655,5,EC
WR18_7560,2018,56,352.8039027,4,EC
WR18_7560,2018,57,355.2820885,4,EC
WR18_7560,2018,58,357.2841504,4,EC
WR18_7560,2018,59,359.7623363,4,EC
WR18_7560,2018,60,362.0407062,4,EC
WR18_7560,2018,61,365.8442336,4,EC
WR18_7560,2018,62,368.8976708,4,EC
WR18_7560,2018,63,370.6999168,4,EC
WR18_7560,2018,64,373.0274602,4,EC
WR18_7560,2018,65,375.7062425,4,EC
WR18_7560,2018,66,378.2086247,4,EC
WR18_7560,2018,67,379.6604124,4,EC
WR18_7560,2018,68,384.6667381,4,EC
WR18_7560,2018,69,387.5203593,4,EC
WR18_7560,2018,70,390.3739805,4,EC
WR18_7560,2018,71,392.8763628,4,EC
WR18_7560,2018,72,397.0834248,4,EC
WR18_7560,2018,73,400.1118849,4,EC
WR18_7560,2018,74,401.787685,4,EC
WR18_7560,2018,75,404.4664673,4,EC
WR18_7560,2018,76,408.2450177,4,EC
WR18_7560,2018,77,411.8245327,4,EC
WR18_7560,2018,78,414.4783381,4,EC
WR18_7560,2018,79,417.1813168,4,EC
WR18_7560,2018,80,420.0591345,4,EC
WR18_7560,2018,81,422.3874584,4,EC
WR18_7560,2018,82,424.5401629,4,EC
WR18_7560,2018,83,427.3930035,4,EC
WR18_7560,2018,84,429.7213274,4,EC
WR18_7560,2018,85,432.4492832,4,EC
WR18_7560,2018,86,435.3029044,4,EC
WR18_7560,2018,87,437.6304478,4,EC
WR18_7560,2018,88,440.484069,3,EC
WR18_7560,2018,89,442.7616584,3,EC
WR18_7560,2018,90,444.5888814,3,EC
WR18_7560,2018,91,446.8914478,3,EC
WR18_7560,2018,92,448.6936938,3,EC
WR18_7560,2018,93,450.5209168,3,EC
WR18_7560,2018,94,452.2732088,3,EC
WR18_7560,2018,95,454.2502938,3,EC
WR18_7560,2018,96,456.3530442,3,EC
WR18_7560,2018,97,458.8320106,3,EC
WR18_7560,2018,98,460.4336602,3,EC
WR18_7560,2018,99,462.0360902,3,EC
WR18_7560,2018,100,464.4128071,3,EC
WR18_7560,2018,101,467.0915894,3,EC
WR18_7560,2018,102,469.0187203,3,EC
WR18_7560,2018,103,470.6703239,3,EC
WR18_7560,2018,104,473.4997487,3,EC
WR18_7560,2018,105,475.6766495,3,EC
WR18_7560,2018,106,478.8315558,3,EC
WR18_7560,2018,107,481.6602,3,EC
WR18_7560,2018,108,484.0127203,3,EC
WR18_7560,2018,109,486.8663416,3,EC
WR18_7560,2018,110,488.8434265,3,EC
WR18_7560,2018,111,490.996131,3,EC
WR18_7560,2018,112,493.0988814,3,EC
WR18_7560,2018,113,494.9011274,3,EC
WR18_7560,2018,114,496.7025929,4,EC
WR18_7560,2018,115,498.8061239,4,EC
WR18_7560,2018,116,500.9588283,4,EC
WR18_7560,2018,117,503.4128177,4,EC
WR18_7560,2018,118,505.9893504,4,EC
WR18_7560,2018,119,506.7644177,4,EC
WR18_7560,2018,120,509.0427876,4,EC
WR18_7560,2018,121,510.6694141,4,EC
WR18_7560,2018,122,511.7457664,4,EC
WR18_7560,2018,123,512.7971416,4,EC
WR18_7560,2018,124,513.8734938,4,EC
WR18_7560,2018,125,515.3003044,4,EC
WR18_7560,2018,126,516.727115,4,EC
WR18_7560,2018,127,518.1789027,4,EC
WR18_7560,2018,128,519.6057133,4,EC
WR18_7560,2018,129,521.0325239,4,EC
WR18_7560,2018,130,521.9332566,4,EC
WR18_7560,2018,131,523.1844478,4,EC
WR18_7560,2018,132,524.2608,4,EC
WR18_7560,2018,133,525.3371522,4,EC
WR18_7560,2018,134,526.4135044,4,EC
WR18_7560,2018,135,527.4898567,4,EC
WR18_7560,2018,136,528.3663929,4,EC
WR18_7560,2018,137,529.2671257,4,EC
WR18_7560,2018,138,530.5183168,4,EC
WR18_7560,2018,139,531.7702885,4,EC
WR18_7560,2018,140,533.1970991,4,EC
WR18_7560,2018,141,534.2734513,4,EC
WR18_7560,2018,142,535.5246425,4,EC
WR18_7560,2018,143,536.6009947,4,EC
WR18_7560,2018,144,537.6773469,4,EC
WR18_7560,2018,145,538.903561,4,EC
WR18_7560,2018,146,539.9799133,4,EC
WR18_7560,2018,147,540.8814265,4,EC
WR18_7560,2018,148,541.9577788,4,EC
WR18_7560,2018,149,543.2339469,4,EC
WR18_7560,2018,150,544.4601611,4,EC
WR18_7560,2018,151,545.9119487,4,EC
WR18_7560,2018,152,547.5143788,4,EC
WR18_7560,2018,153,549.1160283,4,EC
WR18_7560,2018,154,550.8932974,4,EC
WR18_7560,2018,155,552.6705664,4,EC
WR18_7560,2018,156,555.9238195,4,EC
WR18_7560,2018,157,558.6026017,4,EC
WR18_7560,2018,158,562.0314743,4,EC
WR18_7560,2018,159,565.010761,4,EC
WR18_7560,2018,160,568.0392212,4,EC
WR18_7560,2018,161,570.5915575,4,EC
WR18_7560,2018,162,572.8949044,4,EC
WR18_7560,2018,163,575.2224478,4,EC
WR18_7560,2018,164,577.8021026,4,EC
WR18_7560,2018,165,580.0039805,4,EC
WR18_7560,2018,166,582.5071433,4,EC
WR18_7560,2018,167,584.3086089,4,EC
WR18_7560,2018,168,587.1130566,4,EC
WR18_7560,2018,169,589.3149345,4,EC
WR18_7560,2018,170,591.4426619,4,EC
WR18_7560,2018,171,593.6203433,4,EC
WR18_7560,2018,172,596.2733681,4,EC
WR18_7560,2018,173,598.601692,4,EC
WR18_7560,2018,174,600.578777,4,EC
WR18_7560,2018,175,602.1804265,4,EC
WR18_7560,2018,176,604.4837734,4,EC
WR18_7560,2018,177,606.1104,4,EC
WR18_7560,2018,178,607.7370266,4,EC
WR18_7560,2018,179,609.7390885,4,EC
WR18_7560,2018,180,610.9169097,4,EC
WR18_7560,2018,181,612.7433522,4,EC
WR18_7560,2018,182,614.8710797,4,EC
WR18_7560,2018,183,617.198623,4,EC
WR18_7560,2018,184,619.3021539,4,EC
WR18_7560,2018,185,622.3306142,4,EC
WR18_7560,2018,186,623.5576088,4,EC
WR18_7560,2018,187,625.2334089,4,EC
WR18_7560,2018,188,627.0356549,4,EC
WR18_7560,2018,189,629.3631982,4,EC
WR18_7560,2018,190,631.2911097,4,EC
WR18_7560,2018,191,633.2681947,4,EC
WR18_7560,2018,192,635.7471611,4,EC
WR18_7560,2018,192,637.8499115,4,EC
WR18_7560,2018,194,640.7527062,4,EC
WR18_7566,2018,1,203.004,5,EC
WR18_7566,2018,2,205.411,5,EC
WR18_7566,2018,3,208.21,5,EC
WR18_7566,2018,4,210.672,5,EC
WR18_7566,2018,5,214.143,5,EC
WR18_7566,2018,6,216.828,5,EC
WR18_7566,2018,7,219.012,5,EC
WR18_7566,2018,8,221.196,5,EC
WR18_7566,2018,9,224.049,5,EC
WR18_7566,2018,10,226.847,5,EC
WR18_7566,2018,11,229.869,5,EC
WR18_7566,2018,12,233.004,5,EC
WR18_7566,2018,13,235.411,5,EC
WR18_7566,2018,14,237.986,5,EC
WR18_7566,2018,15,240.73,5,EC
WR18_7566,2018,16,242.8,5,EC
WR18_7566,2018,17,245.599,5,EC
WR18_7566,2018,18,248.452,5,EC
WR18_7566,2018,19,251.082,5,EC
WR18_7566,2018,20,254.049,5,EC
WR18_7566,2018,21,256.679,5,EC
WR18_7566,2018,22,259.927,5,EC
WR18_7566,2018,23,262.166,5,EC
WR18_7566,2018,24,264.741,5,EC
WR18_7566,2018,25,266.867,5,EC
WR18_7566,2018,26,269.274,5,EC
WR18_7566,2018,27,271.008,5,EC
WR18_7566,2018,28,272.687,5,EC
WR18_7566,2018,29,275.094,5,EC
WR18_7566,2018,30,277.164,5,EC
WR18_7566,2018,31,278.565,5,EC
WR18_7566,2018,32,280.467,5,EC
WR18_7566,2018,33,282.315,5,EC
WR18_7566,2018,34,285.113,5,EC
WR18_7566,2018,35,287.352,5,EC
WR18_7566,2018,36,290.263,5,EC
WR18_7566,2018,37,293.062,5,EC
WR18_7566,2018,38,294.909,5,EC
WR18_7566,2018,39,296.811,5,EC
WR18_7566,2018,40,298.604,5,EC
WR18_7566,2018,41,301.234,5,EC
WR18_7566,2018,42,303.136,5,EC
WR18_7566,2018,43,305.543,5,EC
WR18_7566,2018,44,308.287,5,EC
WR18_7566,2018,45,311.7,5,EC
WR18_7566,2018,46,313.77,4,EC
WR18_7566,2018,47,315.336,4,EC
WR18_7566,2018,48,316.792,4,EC
WR18_7566,2018,49,318.976,4,EC
WR18_7566,2018,50,320.823,4,EC
WR18_7566,2018,51,322.893,4,EC
WR18_7566,2018,52,325.355,4,EC
WR18_7566,2018,53,327.594,4,EC
WR18_7566,2018,54,329.218,4,EC
WR18_7566,2018,55,330.897,4,EC
WR18_7566,2018,56,332.408,4,EC
WR18_7566,2018,57,334.31,4,EC
WR18_7566,2018,58,336.604,4,EC
WR18_7566,2018,59,339.348,4,EC
WR18_7566,2018,60,341.25,4,EC
WR18_7566,2018,61,343.152,5,EC
WR18_7566,2018,62,344.832,5,EC
WR18_7566,2018,63,346.287,5,EC
WR18_7566,2018,64,348.749,5,EC
WR18_7566,2018,65,351.046,5,EC
WR18_7566,2018,66,353.061,5,EC
WR18_7566,2018,67,355.3,5,EC
WR18_7566,2018,68,357.649,5,EC
WR18_7566,2018,69,359.888,5,EC
WR18_7566,2018,70,361.958,5,EC
WR18_7566,2018,71,364.142,5,EC
WR18_7566,2018,72,365.989,5,EC
WR18_7566,2018,73,367.668,5,EC
WR18_7566,2018,74,369.179,5,EC
WR18_7566,2018,75,370.803,5,EC
WR18_7566,2018,76,373.21,5,EC
WR18_7566,2018,77,375.281,5,EC
WR18_7566,2018,78,378.302,5,EC
WR18_7566,2018,79,380.373,5,EC
WR18_7566,2018,80,382.444,5,EC
WR18_7566,2018,81,385.242,5,EC
WR18_7566,2018,82,387.536,5,EC
WR18_7566,2018,83,389.888,5,EC
WR18_7566,2018,84,393.023,5,EC
WR18_7566,2018,85,395.316,5,EC
WR18_7566,2018,86,397.668,5,EC
WR18_7566,2018,87,401.922,5,EC
WR18_7566,2018,88,404.721,5,EC
WR18_7566,2018,89,409.257,5,EC
WR18_7566,2018,90,412.725,5,EC
WR18_7566,2018,91,414.74,5,EC
WR18_7566,2018,92,417.315,5,EC
WR18_7566,2018,93,421.456,5,EC
WR18_7566,2018,94,424.368,5,EC
WR18_7566,2018,95,426.494,5,EC
WR18_7566,2018,96,429.684,5,EC
WR18_7566,2018,97,433.659,5,EC
WR18_7566,2018,98,437.632,5,EC
WR18_7566,2018,99,440.486,5,EC
WR18_7566,2018,100,442.333,5,EC
WR18_7566,2018,101,444.012,5,EC
WR18_7566,2018,102,446.642,5,EC
WR18_7566,2018,103,449.049,5,EC
WR18_7566,2018,104,451.624,5,EC
WR18_7566,2018,105,454.031,5,EC
WR18_7566,2018,106,456.27,5,EC
WR18_7566,2018,107,457.781,5,EC
WR18_7566,2018,108,459.347,5,EC
WR18_7566,2018,109,461.139,5,EC
