Sample_ID,Distance_um,Sr8786_norm,SrV,SrV notes,Escap_yr
EE19_7016,880,0.709160956,6.6193375,,2019
EE19_7016,920,0.709119414,6.4569625,,2019
EE19_7016,960,0.709174969,6.148114286,,2019
EE19_7016,1040,0.709115688,1.284933333,remove,2019
WR18_5004,0,0.709298193,1.5382,,2018
WR18_5004,40,0.708175796,1.905977778,,2018
WR18_5004,80,0.707561154,2.3981,,2018
WR18_5004,120,0.707084397,2.6698,,2018
WR18_5004,160,0.706182847,2.356633333,,2018
WR18_5004,200,0.706126082,2.315125,,2018
WR18_5004,240,0.70626837,2.371111111,,2018
WR18_5004,280,0.706219161,2.442966667,,2018
WR18_5004,320,0.706163157,2.174022222,,2018
WR18_5004,360,0.705816556,2.172775,,2018
WR18_5004,400,0.705777042,2.465688889,,2018
WR18_5004,440,0.705717754,2.587322222,,2018
WR18_5004,480,0.705691651,2.615066667,,2018
WR18_5004,520,0.706045549,2.4388125,,2018
WR18_5004,560,0.705843031,2.599111111,,2018
WR18_5004,600,0.707468442,4.174933333,,2018
WR18_5004,640,0.708709629,4.978911111,,2018
WR18_5004,680,0.708809708,5.1390875,,2018
WR18_5004,720,0.70886784,5.259933333,,2018
WR18_5004,760,0.708794652,5.081766667,,2018
WR18_5004,840,0.708968125,6.109875,,2018
WR18_5004,880,0.708814931,5.456544444,,2018
WR18_5004,920,0.709008912,6.387955556,,2018
WR18_5004,960,0.708874307,1.3587,remove,2018
WR18_5005,0,0.708317514,4.0117,,2018
WR18_5005,40,0.70831468,4.4001125,,2018
WR18_5005,80,0.707740536,3.5568875,,2018
WR18_5005,120,0.7069752,3.4378,,2018
WR18_5005,160,0.706162461,3.5879875,,2018
WR18_5005,200,0.70625677,3.275375,,2018
WR18_5005,240,0.706588051,3.1456625,,2018
WR18_5005,280,0.706516195,3.3875,,2018
WR18_5005,320,0.706424773,3.071833333,,2018
WR18_5005,360,0.70672009,2.7114375,,2018
WR18_5005,400,0.706465876,3.0598,,2018
WR18_5005,440,0.706342735,3.2926,,2018
WR18_5005,480,0.706338897,3.417025,,2018
WR18_5005,520,0.7061293,3.832625,,2018
WR18_5005,560,0.706450438,2.662455556,,2018
WR18_5005,600,0.706446388,1.9876,,2018
WR18_5005,640,0.706512927,2.3682125,,2018
WR18_5005,680,0.707471833,3.518625,,2018
WR18_5005,720,0.708807187,5.1882625,,2018
WR18_5005,760,0.70902808,6.000644444,,2018
WR18_5005,840,0.708989344,5.5180875,,2018
WR18_5005,880,0.70925998,5.9553,,2018
WR18_5005,920,0.709068906,5.775075,,2018
WR18_5005,960,0.709100637,5.508175,,2018
WR18_5032,0,0.708174435,4.0976,,2018
WR18_5032,40,0.707612547,3.81815,,2018
WR18_5032,80,0.707018266,3.60245,,2018
WR18_5032,120,0.706166764,3.3030375,,2018
WR18_5032,160,0.706500587,2.7572,,2018
WR18_5032,200,0.706728858,2.594275,,2018
WR18_5032,240,0.706953095,2.715425,,2018
WR18_5032,280,0.706965323,3.149525,,2018
WR18_5032,320,0.706945783,3.2632375,,2018
WR18_5032,360,0.706789717,3.3199,,2018
WR18_5032,400,0.706763011,3.3183625,,2018
WR18_5032,440,0.706897707,3.2166125,,2018
WR18_5032,480,0.706816842,3.0080125,,2018
WR18_5032,520,0.706934046,2.81315,,2018
WR18_5032,560,0.70678857,3.5595125,,2018
WR18_5032,600,0.706698631,3.3151625,,2018
WR18_5032,640,0.707027377,3.8661,,2018
WR18_5032,680,0.708618229,6.39475,,2018
WR18_5032,720,0.709112477,6.8902375,,2018
WR18_5032,760,0.7091031,7.0504,,2018
WR18_5032,840,0.709280775,6.73665,,2018
WR18_5032,880,0.709263196,6.738575,,2018
WR18_5032,920,0.70925339,6.51805,,2018
WR18_5032,960,0.709276712,6.73855,,2018
WR18_5037,0,0.707827084,3.71725,,2018
WR18_5037,40,0.707906964,3.9269875,,2018
WR18_5037,80,0.707655993,3.8624875,,2018
WR18_5037,120,0.707739671,4.3791125,,2018
WR18_5037,160,0.706699885,3.667811111,,2018
WR18_5037,200,0.706194188,3.3072,,2018
WR18_5037,240,0.706134256,2.8696125,,2018
WR18_5037,280,0.706399379,3.2547625,,2018
WR18_5037,320,0.706171613,3.3890875,,2018
WR18_5037,360,0.706209972,3.2135875,,2018
WR18_5037,400,0.706403316,3.17135,,2018
WR18_5037,440,0.706160952,3.525375,,2018
WR18_5037,480,0.706437995,3.432575,,2018
WR18_5037,520,0.706829552,3.1329875,,2018
WR18_5037,560,0.706421898,2.9955125,,2018
WR18_5037,600,0.706021646,3.875425,,2018
WR18_5037,640,0.707875743,5.420611111,,2018
WR18_5037,680,0.709037328,5.8402125,,2018
WR18_5037,720,0.709003906,6.469725,,2018
WR18_5037,760,0.709149179,6.2920125,,2018
WR18_5037,840,0.709334961,6.0537875,,2018
WR18_5037,880,0.709218878,6.1075,,2018
WR18_5037,920,0.709250341,5.8286625,,2018
WR18_5037,960,0.709279606,5.903675,,2018
WR18_5037,1040,0.709310081,0.1072,remove,2018
WR18_5043,0,0.708293876,1.8421,,2018
WR18_5043,40,0.707895534,2.1418,,2018
WR18_5043,80,0.707797188,2.172725,,2018
WR18_5043,120,0.706965714,2.49415,,2018
WR18_5043,160,0.706131411,2.61875,,2018
WR18_5043,200,0.705580115,2.59865,,2018
WR18_5043,240,0.705033709,2.357575,,2018
WR18_5043,280,0.705028241,2.2853375,,2018
WR18_5043,320,0.704647645,1.7511875,,2018
WR18_5043,360,0.704845116,1.74995,,2018
WR18_5043,400,0.704970946,1.7766125,,2018
WR18_5043,440,0.705888593,1.793475,,2018
WR18_5043,480,0.707939848,2.5436375,,2018
WR18_5043,520,0.708451802,2.317425,,2018
WR18_5043,560,0.70873863,2.39695,,2018
WR18_5043,600,0.708833039,3.745575,,2018
WR18_5043,640,0.709031325,4.0095625,,2018
WR18_5043,680,0.70915877,3.9755375,,2018
WR18_5043,720,0.709163843,4.2406875,,2018
WR18_5043,760,0.709183515,4.7676125,,2018
WR18_5043,840,0.709080836,5.0305,,2018
WR18_5043,880,0.709178275,4.8015625,,2018
WR18_5043,920,0.709251745,4.987025,,2018
WR18_5043,960,0.709239329,6.1847125,,2018
WR18_5046,0,0.707546154,2.6237,,2018
WR18_5046,40,0.707267243,2.5629125,,2018
WR18_5046,80,0.707166712,2.332977778,,2018
WR18_5046,120,0.706732947,2.5641375,,2018
WR18_5046,160,0.706133076,2.441775,,2018
WR18_5046,200,0.705881661,2.297225,,2018
WR18_5046,240,0.706399619,2.036166667,,2018
WR18_5046,280,0.706608487,2.255475,,2018
WR18_5046,320,0.706595337,2.3120875,,2018
WR18_5046,360,0.706324753,2.1548,,2018
WR18_5046,400,0.705977301,2.28865,,2018
WR18_5046,440,0.706142739,2.408925,,2018
WR18_5046,480,0.706042113,2.2762375,,2018
WR18_5046,520,0.705807079,2.577944444,,2018
WR18_5046,560,0.705915348,2.687725,,2018
WR18_5046,600,0.705632382,2.7991375,,2018
WR18_5046,640,0.706361609,2.3361,,2018
WR18_5046,680,0.707594383,3.808222222,,2018
WR18_5046,720,0.708830635,5.1766,,2018
WR18_5046,760,0.708855246,5.398,,2018
WR18_5046,840,0.709144108,5.89225,,2018
WR18_5046,880,0.709041047,5.8147125,,2018
WR18_5046,920,0.709163106,6.5343375,,2018
WR18_5046,960,0.709000183,6.764822222,,2018
WR18_5047,0,0.707292559,1.551225,,2018
WR18_5047,40,0.70713064,1.799311111,,2018
WR18_5047,80,0.707028751,2.0119625,,2018
WR18_5047,120,0.706619052,2.14265,,2018
WR18_5047,160,0.706054437,1.8047,,2018
WR18_5047,200,0.705424079,1.8192,,2018
WR18_5047,240,0.704986886,1.966975,,2018
WR18_5047,280,0.704983287,1.907133333,,2018
WR18_5047,320,0.70489535,1.7102,,2018
WR18_5047,360,0.705117168,1.93365,,2018
WR18_5047,400,0.705037409,1.8628125,,2018
WR18_5047,440,0.705074154,1.82285,,2018
WR18_5047,480,0.705149487,1.88925,,2018
WR18_5047,520,0.706532443,1.642133333,,2018
WR18_5047,560,0.708111426,2.3591125,,2018
WR18_5047,600,0.708727509,2.51045,,2018
WR18_5047,640,0.708671261,2.699975,,2018
WR18_5047,680,0.708928674,3.1728875,,2018
WR18_5047,720,0.708992232,3.297575,,2018
WR18_5047,760,0.709212324,4.141111111,,2018
WR18_5047,840,0.709178953,4.4103125,,2018
WR18_5047,880,0.709179171,4.3099875,,2018
WR18_5047,920,0.709261988,5.023125,,2018
WR18_5047,960,0.709005646,4.8678,,2018
WR18_5050,0,0.708067049,4.50778,,2018
WR18_5050,40,0.707680576,4.2815875,,2018
WR18_5050,80,0.707350835,4.518433333,,2018
WR18_5050,120,0.706274793,4.116688889,,2018
WR18_5050,160,0.706207271,3.9730125,,2018
WR18_5050,200,0.706437034,3.577011111,,2018
WR18_5050,240,0.706500165,4.2510125,,2018
WR18_5050,280,0.70627798,4.245733333,,2018
WR18_5050,320,0.706237404,4.092955556,,2018
WR18_5050,360,0.70628243,3.7604625,,2018
WR18_5050,400,0.706223102,3.9624,,2018
WR18_5050,440,0.705991447,4.379825,,2018
WR18_5050,480,0.706055677,3.134877778,,2018
WR18_5050,520,0.706103922,2.8548625,,2018
WR18_5050,560,0.706028832,3.195477778,,2018
WR18_5050,600,0.70654576,4.0521,,2018
WR18_5050,640,0.708377972,6.40795,,2018
WR18_5050,680,0.708734146,7.111788889,,2018
WR18_5050,720,0.708757411,7.079275,,2018
WR18_5050,760,0.708934834,7.387944444,,2018
WR18_5050,840,0.709008316,7.452625,,2018
WR18_5050,880,0.709013011,7.707133333,,2018
WR18_5050,920,0.708979117,6.093,,2018
WR18_5069,0,0.708043183,3.13296,,2018
WR18_5069,40,0.707788424,3.509125,,2018
WR18_5069,80,0.707280616,3.56385,,2018
WR18_5069,120,0.706626729,3.493411111,,2018
WR18_5069,160,0.706052037,3.198925,,2018
WR18_5069,200,0.706431168,2.642,,2018
WR18_5069,240,0.706531537,2.310266667,,2018
WR18_5069,280,0.706569274,2.5833125,,2018
WR18_5069,320,0.70660636,2.72155,,2018
WR18_5069,360,0.706534082,2.777075,,2018
WR18_5069,400,0.706185323,3.096544444,,2018
WR18_5069,440,0.706201561,2.939775,,2018
WR18_5069,480,0.706102849,3.3010625,,2018
WR18_5069,520,0.706126065,3.293877778,,2018
WR18_5069,560,0.706068031,3.4328,,2018
WR18_5069,600,0.706296389,3.0603875,,2018
WR18_5069,640,0.706397932,2.735766667,,2018
WR18_5069,680,0.706368788,2.7932125,,2018
WR18_5069,720,0.706632374,1.013525,,2018
WR18_5069,760,0.708345363,3.937433333,,2018
WR18_5069,840,0.70891818,3.9372875,,2018
WR18_5069,880,0.708758374,4.011866667,,2018
WR18_5069,920,0.70905929,5.8998875,,2018
WR18_5069,960,0.708758747,2.249557143,remove,2018
WR18_5082,0,0.70762977,1.64875,,2018
WR18_5082,40,0.70719505,1.7275625,,2018
WR18_5082,80,0.706435203,1.8504625,,2018
WR18_5082,120,0.706136552,1.862575,,2018
WR18_5082,160,0.705391647,1.6059625,,2018
WR18_5082,200,0.705201612,1.678625,,2018
WR18_5082,240,0.704964426,1.432225,,2018
WR18_5082,280,0.704600834,1.6110875,,2018
WR18_5082,320,0.704787054,1.614671429,,2018
WR18_5082,360,0.704631528,1.613325,,2018
WR18_5082,400,0.7047959,1.7837125,,2018
WR18_5082,440,0.705063715,1.815075,,2018
WR18_5082,480,0.705302853,1.908675,,2018
WR18_5082,520,0.705517985,2.212675,,2018
WR18_5082,560,0.705544438,2.142875,,2018
WR18_5082,600,0.705441553,2.17565,,2018
WR18_5082,640,0.706606317,2.6093625,,2018
WR18_5082,680,0.708292445,3.378785714,,2018
WR18_5082,720,0.708761388,3.3654375,,2018
WR18_5082,760,0.708814684,3.547575,,2018
WR18_5082,840,0.709206049,3.30895,,2018
WR18_5082,880,0.709254202,3.31465,,2018
WR18_5082,920,0.70914274,3.6898625,,2018
WR18_5082,960,0.709112795,3.80925,,2018
WR18_5098,0,0.707319427,3.3808,,2018
WR18_5098,40,0.707328379,3.326625,,2018
WR18_5098,80,0.706910159,3.2825,,2018
WR18_5098,120,0.706395526,2.71505,,2018
WR18_5098,160,0.707030199,3.353322222,,2018
WR18_5098,200,0.706979422,3.171122222,,2018
WR18_5098,240,0.706648572,3.0188,,2018
WR18_5098,280,0.706786661,2.822466667,,2018
WR18_5098,320,0.706808898,2.7541,,2018
WR18_5098,360,0.706736962,2.954,,2018
WR18_5098,400,0.70678108,2.9426,,2018
WR18_5098,440,0.707083494,2.8016125,,2018
WR18_5098,480,0.706446273,3.761855556,,2018
WR18_5098,520,0.706316318,3.979055556,,2018
WR18_5098,560,0.707316231,4.1435875,,2018
WR18_5098,600,0.708724876,6.028044444,,2018
WR18_5098,640,0.709144523,5.4227,,2018
WR18_5098,680,0.709276089,4.9458625,,2018
WR18_5098,720,0.709083918,7.219522222,,2018
WR18_5098,760,0.709187933,7.2868125,,2018
WR18_5098,840,0.709206066,6.499177778,,2018
WR18_5098,880,0.709297205,7.4579,,2018
WR18_5098,920,0.709053338,6.563022222,,2018
WR18_5098,960,0.709117367,0.489975,remove,2018
WR18_5099,0,0.707667392,3.1978,,2018
WR18_5099,40,0.707490952,3.415333333,,2018
WR18_5099,80,0.707194052,3.525525,,2018
WR18_5099,120,0.70638375,3.233333333,,2018
WR18_5099,160,0.705726747,2.871422222,,2018
WR18_5099,200,0.706168888,2.871866667,,2018
WR18_5099,240,0.70633698,3.107,,2018
WR18_5099,280,0.706333491,2.997675,,2018
WR18_5099,320,0.70656407,2.976933333,,2018
WR18_5099,360,0.706664457,2.955522222,,2018
WR18_5099,400,0.706795453,2.588611111,,2018
WR18_5099,440,0.706039153,3.413166667,,2018
WR18_5099,480,0.70561477,3.9795625,,2018
WR18_5099,520,0.706861468,4.826511111,,2018
WR18_5099,560,0.708527627,6.636855556,,2018
WR18_5099,600,0.708812725,6.503633333,,2018
WR18_5099,640,0.709027267,6.256588889,,2018
WR18_5099,680,0.709073274,6.3890875,,2018
WR18_5099,720,0.708995596,6.765566667,,2018
WR18_5099,760,0.709082773,6.356877778,,2018
WR18_5099,840,0.709122599,6.863722222,,2018
WR18_5099,880,0.709093874,7.2520625,,2018
WR18_5099,920,0.70901163,5.495225,,2018
WR18_5102,0,0.708209746,0.899425,,2018
WR18_5102,40,0.708155102,0.6875125,,2018
WR18_5102,80,0.708085853,0.8147,,2018
WR18_5102,120,0.70736497,0.90415,,2018
WR18_5102,160,0.706740285,1.1548125,,2018
WR18_5102,200,0.706307891,0.880177778,,2018
WR18_5102,240,0.70524351,0.8806875,,2018
WR18_5102,280,0.704651694,0.823975,,2018
WR18_5102,320,0.705143597,0.8112625,,2018
WR18_5102,360,0.705489758,0.7390875,,2018
WR18_5102,400,0.705174832,0.868466667,,2018
WR18_5102,440,0.705524063,0.7330625,,2018
WR18_5102,480,0.706311257,0.94275,,2018
WR18_5102,520,0.708518697,1.1489875,,2018
WR18_5102,560,0.708968426,1.1178,,2018
WR18_5102,600,0.70903851,0.968688889,,2018
WR18_5102,640,0.709320222,1.7151625,,2018
WR18_5102,680,0.70911802,1.6246875,,2018
WR18_5102,720,0.709090364,1.4225625,,2018
WR18_5102,760,0.709263428,1.749275,,2018
WR18_5102,840,0.709055369,1.2009,,2018
WR18_5102,880,0.709308962,1.5694,,2018
WR18_5102,920,0.709255718,1.808075,,2018
WR18_5102,960,0.709198625,1.313725,,2018
WR18_5108,0,0.707907016,3.01305,remove,2018
WR18_5108,40,0.707645038,2.613377778,remove,2018
WR18_5108,80,0.707107754,2.5561875,remove,2018
WR18_5108,120,0.706244053,2.376355556,remove,2018
WR18_5108,160,0.705551072,2.1449875,remove,2018
WR18_5108,200,0.706409051,2.093233333,remove,2018
WR18_5108,240,0.706287098,2.4850375,remove,2018
WR18_5108,280,0.706299338,2.699177778,remove,2018
WR18_5108,320,0.70643176,2.640525,remove,2018
WR18_5108,360,0.706356381,2.877177778,remove,2018
WR18_5108,400,0.706173135,3.03575,remove,2018
WR18_5108,440,0.706229442,2.890055556,remove,2018
WR18_5108,480,0.7059322,2.6232125,remove,2018
WR18_5108,520,0.706151891,2.451522222,remove,2018
WR18_5108,560,0.706230419,2.259744444,remove,2018
WR18_5108,600,0.706000652,4.1397625,remove,2018
WR18_5108,640,0.706213415,4.444033333,remove,2018
WR18_5108,680,0.708293269,4.5819625,remove,2018
WR18_5108,720,0.708558296,5.774844444,remove,2018
WR18_5108,760,0.70879996,5.5996875,remove,2018
WR18_5108,840,0.709075296,6.33365,remove,2018
WR18_5108,880,0.709009396,6.379411111,remove,2018
WR18_5108,920,0.709040334,6.49155,remove,2018
WR18_5108,960,0.709051202,2.1445,remove,2018
WR18_5114,0,0.708086317,5.126725,,2018
WR18_5114,40,0.707466471,4.4760875,,2018
WR18_5114,80,0.707180842,4.34815,,2018
WR18_5114,120,0.706372244,3.628814286,,2018
WR18_5114,160,0.706208251,3.2095625,,2018
WR18_5114,200,0.706845779,2.739642857,,2018
WR18_5114,240,0.706957075,2.949775,,2018
WR18_5114,280,0.707042471,3.417575,,2018
WR18_5114,320,0.706897522,3.6807,,2018
WR18_5114,360,0.706941785,4.042525,,2018
WR18_5114,400,0.706833694,3.395975,,2018
WR18_5114,440,0.706976352,3.392228571,,2018
WR18_5114,480,0.706794242,2.9501,,2018
WR18_5114,520,0.707053529,3.060857143,,2018
WR18_5114,560,0.707770961,6.1122375,,2018
WR18_5114,600,0.708977202,7.7281,,2018
WR18_5114,640,0.70896579,7.520514286,,2018
WR18_5114,680,0.709093649,7.3693625,,2018
WR18_5114,720,0.709133278,6.8659,,2018
WR18_5114,760,0.709127622,6.920942857,,2018
WR18_5114,840,0.70914009,7.423714286,,2018
WR18_5114,880,0.709196719,7.781225,,2018
WR18_5114,920,0.709046279,8.039975,,2018
WR18_5114,960,0.709020225,8.169828571,,2018
WR18_5114,1040,0.709005312,4.1741,remove,2018
WR18_5116,0,0.707278956,1.40375,,2018
WR18_5116,40,0.706772099,0.7891375,,2018
WR18_5116,80,0.705987753,0.759625,,2018
WR18_5116,120,0.705658972,0.765,,2018
WR18_5116,160,0.705360614,0.6699125,,2018
WR18_5116,200,0.704946301,0.78415,,2018
WR18_5116,240,0.704948744,0.60525,,2018
WR18_5116,280,0.705092156,0.543485714,,2018
WR18_5116,320,0.705064942,0.5587375,,2018
WR18_5116,360,0.705011069,0.5499,,2018
WR18_5116,400,0.704818232,0.5691625,,2018
WR18_5116,440,0.704939341,0.6699625,,2018
WR18_5116,480,0.704807186,0.6496875,,2018
WR18_5116,520,0.704904066,0.6919125,,2018
WR18_5116,560,0.704743122,0.8759,,2018
WR18_5116,600,0.704444021,0.648342857,,2018
WR18_5116,640,0.705450108,0.55895,,2018
WR18_5116,680,0.705059994,0.8349,,2018
WR18_5116,720,0.707218581,1.2183625,,2018
WR18_5116,760,0.708393323,1.4147,,2018
WR18_5116,840,0.709072335,1.4993375,,2018
WR18_5116,880,0.709120158,1.618614286,,2018
WR18_5116,920,0.709083007,1.67755,,2018
WR18_5116,960,0.70898481,1.9468625,,2018
WR18_5117,0,0.708372344,2.90646,,2018
WR18_5117,40,0.707912054,2.905144444,,2018
WR18_5117,80,0.70731048,2.693266667,,2018
WR18_5117,120,0.706397585,2.6696625,,2018
WR18_5117,160,0.706111315,2.6776,,2018
WR18_5117,200,0.706938024,2.404444444,,2018
WR18_5117,240,0.70678196,2.661333333,,2018
WR18_5117,280,0.706630068,2.709511111,,2018
WR18_5117,320,0.706827037,2.4127875,,2018
WR18_5117,360,0.706697343,2.863655556,,2018
WR18_5117,400,0.706323135,2.927411111,,2018
WR18_5117,440,0.706195117,3.212566667,,2018
WR18_5117,480,0.706140968,3.151155556,,2018
WR18_5117,520,0.706426666,3.3286125,,2018
WR18_5117,560,0.706526807,3.366222222,,2018
WR18_5117,600,0.706896787,2.889211111,,2018
WR18_5117,640,0.707742201,2.893133333,,2018
WR18_5117,680,0.708945327,4.699911111,,2018
WR18_5117,720,0.709134133,4.992077778,,2018
WR18_5117,760,0.709086866,5.2695375,,2018
WR18_5117,840,0.709337541,5.545222222,,2018
WR18_5117,880,0.709278243,5.678244444,,2018
WR18_5117,920,0.708892212,5.14825,,2018
WR18_5124,0,0.707207289,0.7123,,2018
WR18_5124,40,0.707615491,3.1548125,,2018
WR18_5124,80,0.706977645,3.234225,,2018
WR18_5124,120,0.706485239,3.022175,,2018
WR18_5124,160,0.70617512,2.819925,,2018
WR18_5124,200,0.706382975,2.761088889,,2018
WR18_5124,240,0.706496477,2.15245,,2018
WR18_5124,280,0.706608102,2.2166625,,2018
WR18_5124,320,0.706537736,2.7354375,,2018
WR18_5124,360,0.706608381,2.7102875,,2018
WR18_5124,400,0.706445299,2.6209,,2018
WR18_5124,440,0.706315125,2.822525,,2018
WR18_5124,480,0.706233797,2.8657625,,2018
WR18_5124,520,0.706341579,2.569888889,,2018
WR18_5124,560,0.706487073,2.4282125,,2018
WR18_5124,600,0.706508639,2.3208875,,2018
WR18_5124,640,0.706312297,3.5652,,2018
WR18_5124,680,0.708093913,5.2425625,,2018
WR18_5124,720,0.708788905,5.7916375,,2018
WR18_5124,760,0.708886807,5.9051375,,2018
WR18_5124,840,0.709058328,6.3723625,,2018
WR18_5124,880,0.708964951,6.59355,,2018
WR18_5124,920,0.709095634,6.6064875,,2018
WR18_5124,960,0.709068809,6.5850625,,2018
WR18_5124,1040,0.708902353,0.1246,remove,2018
WR18_5134,0,0.708338461,2.4092,,2018
WR18_5134,40,0.70786235,2.7473875,,2018
WR18_5134,80,0.707528518,2.6531625,,2018
WR18_5134,120,0.707002791,2.8402875,,2018
WR18_5134,160,0.706120958,3.1903625,,2018
WR18_5134,200,0.705868792,2.7376625,,2018
WR18_5134,240,0.705367596,2.6911375,,2018
WR18_5134,280,0.705081908,2.341475,,2018
WR18_5134,320,0.704935716,2.2613625,,2018
WR18_5134,360,0.704905555,2.3309875,,2018
WR18_5134,400,0.704833547,2.394275,,2018
WR18_5134,440,0.704782032,2.3800125,,2018
WR18_5134,480,0.704768416,2.414375,,2018
WR18_5134,520,0.704961731,2.5270875,,2018
WR18_5134,560,0.705399172,2.6484375,,2018
WR18_5134,600,0.705728388,3.180733333,,2018
WR18_5134,640,0.707975848,4.9887875,,2018
WR18_5134,680,0.708741156,5.481575,,2018
WR18_5134,720,0.708981204,5.5061,,2018
WR18_5134,760,0.709101228,5.307825,,2018
WR18_5134,840,0.709116871,5.569175,,2018
WR18_5134,880,0.709190572,5.516875,,2018
WR18_5134,920,0.709142424,5.3568875,,2018
WR18_5134,960,0.709184253,5.8781625,,2018
WR18_5139,80,0.707591872,3.5524,,2018
WR18_5139,120,0.706487827,3.2737125,,2018
WR18_5139,160,0.706102508,3.130766667,,2018
WR18_5139,200,0.705413955,2.872325,,2018
WR18_5139,240,0.705150881,2.742322222,,2018
WR18_5139,280,0.705134652,2.480875,,2018
WR18_5139,320,0.705004419,2.074775,,2018
WR18_5139,360,0.704938998,1.811877778,,2018
WR18_5139,400,0.704869725,1.74885,,2018
WR18_5139,440,0.704882258,1.9425375,,2018
WR18_5139,480,0.704989021,2.320766667,,2018
WR18_5139,520,0.704785438,2.18425,,2018
WR18_5139,560,0.705126574,2.161933333,,2018
WR18_5139,600,0.705290421,2.1016125,,2018
WR18_5139,640,0.705521173,2.1439875,,2018
WR18_5139,680,0.706856806,3.318977778,,2018
WR18_5139,720,0.708496058,4.5760625,,2018
WR18_5139,760,0.708913221,4.857788889,,2018
WR18_5139,840,0.70910603,5.1829375,,2018
WR18_5139,880,0.70912505,5.092711111,,2018
WR18_5139,920,0.709103125,5.0519125,,2018
WR18_5139,960,0.709118983,5.1572,,2018
WR18_5139,1040,0.709132077,4.168057143,,2018
WR18_5159,0,0.707672826,3.158825,,2018
WR18_5159,40,0.707952082,3.061477778,,2018
WR18_5159,80,0.707483439,3.079044444,,2018
WR18_5159,120,0.706273157,3.61102,,2018
WR18_5159,160,0.705733297,4.441855556,,2018
WR18_5159,200,0.705079426,3.058366667,,2018
WR18_5159,240,0.705023416,2.917677778,,2018
WR18_5159,280,0.704789982,2.581366667,,2018
WR18_5159,320,0.704886035,2.590488889,,2018
WR18_5159,360,0.705205381,2.735744444,,2018
WR18_5159,400,0.705568269,3.183377778,,2018
WR18_5159,440,0.705771326,3.36062,,2018
WR18_5159,480,0.705700184,3.547788889,,2018
WR18_5159,520,0.705858581,3.579111111,,2018
WR18_5159,560,0.707136385,4.667477778,,2018
WR18_5159,600,0.708596251,5.520511111,,2018
WR18_5159,640,0.708847617,5.796533333,,2018
WR18_5159,680,0.708878602,5.608055556,,2018
WR18_5159,720,0.709031039,5.288522222,,2018
WR18_5159,760,0.709118152,5.48993,,2018
WR18_5159,840,0.709106661,5.3451,,2018
WR18_5159,880,0.709187428,3.944671429,remove,2018
WR18_5168,0,0.708148113,3.425475,,2018
WR18_5168,40,0.70784191,3.3892375,,2018
WR18_5168,80,0.70737333,3.2427125,,2018
WR18_5168,120,0.706537643,3.373385714,,2018
WR18_5168,160,0.705871855,2.913525,,2018
WR18_5168,200,0.705081647,2.4632875,,2018
WR18_5168,240,0.7049688,2.426885714,,2018
WR18_5168,280,0.704750655,2.3977125,,2018
WR18_5168,320,0.704970124,2.377625,,2018
WR18_5168,360,0.704759816,2.305828571,,2018
WR18_5168,400,0.704745599,2.4854,,2018
WR18_5168,440,0.705506849,2.53945,,2018
WR18_5168,480,0.706264079,2.421457143,,2018
WR18_5168,520,0.706379634,2.4271,,2018
